retained,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,first_last_days_diff,created_first_days_diff,favday_Friday,favday_Monday,favday_Saturday,favday_Sunday,favday_Thursday,favday_Tuesday,favday_Wednesday,city_BLR,city_BOM,city_DEL,city_MAA,FS_ID,FS_time
1,46,6.52173913,2.173913043,53.27,0.0,0,0,0,0,-4,0,0,0,0,0,0,1,0,1,0,0,27847,1.662656837E9
0,3,33.33333333,33.33333333,51.77,0.032608696,0,0,1,92,-396,0,0,0,0,0,1,0,0,0,0,1,27848,1.662656837E9
1,16,0.0,0.0,61.48,0.0,0,0,0,0,-6,1,0,0,0,0,0,0,0,0,1,0,27849,1.662656837E9
0,0,0.0,0.0,23.75,0.0,0,0,0,0,-100,0,1,0,0,0,0,0,0,0,1,0,27850,1.662656837E9
0,2,0.0,0.0,29.02,0.0,0,0,0,0,-443,1,0,0,0,0,0,0,0,0,1,0,27851,1.662656837E9
0,0,0.0,0.0,150.95,0.0625,0,0,0,112,-14,1,0,0,0,0,0,0,0,0,1,0,27852,1.662656837E9
1,44,13.63636364,0.0,108.63,0.0,0,0,0,0,-200,0,0,0,0,0,0,1,0,1,0,0,27853,1.662656837E9
1,16,0.0,0.0,55.54,0.021052632,0,0,0,95,-4,0,0,0,0,1,0,0,0,1,0,0,27854,1.662656837E9
0,0,0.0,0.0,25.63,0.013793103,0,0,0,145,0,0,0,0,0,0,0,1,0,0,1,0,27855,1.662656837E9
0,0,0.0,0.0,100.87,0.0625,0,0,0,32,0,0,0,0,0,0,1,0,0,0,1,0,27856,1.662656837E9
0,0,0.0,0.0,51.22,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27857,1.662656837E9
0,0,0.0,0.0,52.21,0.090909091,1,0,0,55,28,0,0,0,0,1,0,0,0,0,0,1,27858,1.662656837E9
1,45,0.0,0.0,50.64,0.0,1,0,0,0,-25,1,0,0,0,0,0,0,0,1,0,0,27859,1.662656837E9
1,44,43.18181818,9.090909091,85.35,0.012048193,0,0,0,747,-16,0,1,0,0,0,0,0,0,1,0,0,27860,1.662656837E9
1,16,25.0,18.75,53.76,0.043478261,1,0,0,46,-134,0,0,0,0,0,1,0,0,0,0,1,27861,1.662656837E9
1,29,10.34482759,3.448275862,30.46,0.0,0,0,0,0,-399,0,0,0,0,0,0,1,0,0,0,1,27862,1.662656837E9
0,0,0.0,0.0,83.0,0.0,1,0,0,0,-52,0,0,0,0,1,0,0,0,0,0,1,27863,1.662656837E9
1,45,6.666666667,2.222222222,74.31,0.069767442,1,0,0,43,0,0,0,0,0,1,0,0,0,1,0,0,27864,1.662656837E9
1,43,18.60465116,2.325581395,31.28,0.0472103,1,0,0,466,-4,0,0,0,0,0,1,0,0,1,0,0,27865,1.662656837E9
1,16,0.0,0.0,118.16,0.0,0,0,0,0,-10,0,1,0,0,0,0,0,0,0,1,0,27866,1.662656837E9
1,45,11.11111111,8.888888889,29.17,0.0,0,0,0,0,-276,0,0,0,0,0,0,1,0,1,0,0,27867,1.662656837E9
1,16,0.0,0.0,65.69,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27868,1.662656837E9
1,18,0.0,0.0,107.04,0.12,0,0,0,50,-4,0,1,0,0,0,0,0,0,1,0,0,27869,1.662656837E9
0,0,0.0,0.0,51.83,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27870,1.662656837E9
1,45,4.444444444,0.0,46.92,0.046511628,0,0,0,43,-713,0,0,0,0,1,0,0,0,1,0,0,27871,1.662656837E9
1,16,0.0,0.0,54.96,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27872,1.662656837E9
0,15,6.666666667,0.0,41.84,0.07,0,0,0,100,0,1,0,0,0,0,0,0,0,1,0,0,27873,1.662656837E9
1,45,0.0,0.0,89.4,0.0,0,0,0,0,-89,0,0,0,0,1,0,0,0,0,0,1,27874,1.662656837E9
0,0,0.0,0.0,52.62,0.0,0,0,0,0,-3,0,1,0,0,0,0,0,0,0,1,0,27875,1.662656837E9
1,45,11.11111111,2.222222222,22.84,0.0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,27876,1.662656837E9
1,16,0.0,0.0,190.42,0.037037037,0,0,0,54,-16,1,0,0,0,0,0,0,0,0,1,0,27877,1.662656837E9
1,45,11.11111111,2.222222222,91.79,0.035573123,0,0,0,253,-21,0,0,0,0,0,1,0,0,1,0,0,27878,1.662656837E9
1,16,0.0,0.0,55.76,0.066666667,0,0,0,30,-3,0,0,0,0,1,0,0,0,0,1,0,27879,1.662656837E9
1,16,0.0,0.0,66.62,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27880,1.662656837E9
1,45,0.0,0.0,58.18,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27881,1.662656837E9
1,42,14.28571429,0.0,54.84,0.054054054,0,0,0,37,0,0,0,0,0,0,1,0,0,0,1,0,27882,1.662656837E9
1,45,22.22222222,0.0,239.24,0.112068966,0,0,0,116,-13,0,0,0,0,0,0,1,0,0,1,0,27883,1.662656837E9
1,44,9.090909091,2.272727273,30.21,0.023809524,0,0,0,84,-22,0,1,0,0,0,0,0,0,0,1,0,27884,1.662656837E9
1,16,0.0,0.0,53.95,0.0,0,0,0,0,-182,0,1,0,0,0,0,0,0,1,0,0,27885,1.662656837E9
1,45,4.444444444,0.0,93.95,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,27886,1.662656837E9
1,43,13.95348837,0.0,114.37,0.016014235,0,0,0,562,-179,0,0,0,0,0,1,0,0,0,1,0,27887,1.662656837E9
0,0,0.0,0.0,51.64,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,27888,1.662656837E9
0,0,0.0,0.0,71.05,0.0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,0,0,27889,1.662656837E9
1,43,18.60465116,2.325581395,70.36,0.0,1,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,27890,1.662656837E9
1,45,2.222222222,0.0,74.28,0.2,1,0,0,10,-3,0,0,0,0,0,1,0,0,1,0,0,27891,1.662656837E9
1,45,2.222222222,0.0,28.28,0.0,1,0,0,0,-34,0,0,0,0,0,0,1,0,0,0,1,27892,1.662656837E9
1,38,50.0,0.0,102.9,0.032876712,0,0,0,365,-55,0,0,0,0,1,0,0,0,0,1,0,27893,1.662656837E9
1,43,41.86046512,2.325581395,103.23,0.002157497,0,0,0,927,-90,0,0,0,0,0,0,1,0,0,1,0,27894,1.662656837E9
0,0,0.0,0.0,66.63,0.0,0,0,0,0,-5,0,1,0,0,0,0,0,0,1,0,0,27895,1.662656837E9
1,16,0.0,0.0,75.23,0.0,0,0,0,0,-439,0,1,0,0,0,0,0,0,0,1,0,27896,1.662656837E9
1,43,6.976744186,0.0,46.67,0.0,0,0,0,0,-68,1,0,0,0,0,0,0,0,1,0,0,27897,1.662656837E9
1,39,17.94871795,0.0,35.77,0.0,0,0,0,0,-140,0,1,0,0,0,0,0,0,1,0,0,27898,1.662656837E9
0,31,100.0,6.451612903,79.29,0.071428571,0,1,1,532,26,0,1,0,0,0,0,0,0,0,0,1,27899,1.662656837E9
0,0,0.0,0.0,50.12,0.0,0,0,0,0,-88,0,0,0,0,0,1,0,0,1,0,0,27900,1.662656837E9
0,16,100.0,0.0,56.15,0.333333333,0,0,0,6,-8,0,0,0,0,0,1,0,0,0,1,0,27901,1.662656837E9
0,0,0.0,0.0,17.53,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27902,1.662656837E9
1,36,2.777777778,2.777777778,81.44,0.0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,1,27903,1.662656837E9
0,0,0.0,0.0,22.56,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27904,1.662656837E9
1,45,0.0,0.0,48.09,0.0,0,0,0,0,-7,0,0,0,0,0,1,0,0,0,0,1,27905,1.662656837E9
0,0,0.0,0.0,36.28,0.08,0,0,0,25,-8,0,1,0,0,0,0,0,0,0,1,0,27906,1.662656837E9
0,10,30.0,10.0,68.21,0.1875,1,0,0,16,-1,0,0,0,1,0,0,0,0,0,0,1,27907,1.662656837E9
1,45,4.444444444,0.0,51.34,0.06122449,0,0,0,49,0,0,0,0,0,1,0,0,0,1,0,0,27908,1.662656837E9
0,0,0.0,0.0,54.04,0.085365854,0,0,0,164,-196,0,1,0,0,0,0,0,0,0,1,0,27909,1.662656837E9
1,18,0.0,0.0,90.0,0.054054054,1,0,0,74,-1,0,1,0,0,0,0,0,0,0,1,0,27910,1.662656837E9
1,46,10.86956522,0.0,60.11,0.050420168,0,0,0,119,-6,0,0,0,0,0,1,0,0,0,1,0,27911,1.662656837E9
1,20,15.0,5.0,52.98,0.0,0,0,0,0,-7,0,1,0,0,0,0,0,0,1,0,0,27912,1.662656837E9
0,0,0.0,0.0,49.73,0.0,0,0,0,0,-253,0,0,0,0,1,0,0,0,0,1,0,27913,1.662656837E9
0,0,0.0,0.0,56.71,0.04,0,0,0,50,-29,0,0,0,0,0,0,1,0,1,0,0,27914,1.662656837E9
1,35,57.14285714,2.857142857,138.79,0.0,0,0,0,0,-5,0,0,0,0,1,0,0,0,1,0,0,27915,1.662656837E9
1,31,74.19354839,0.0,50.39,0.0,1,0,0,0,-71,0,0,0,0,1,0,0,0,1,0,0,27916,1.662656837E9
1,44,2.272727273,2.272727273,122.55,0.153846154,0,0,0,13,-2,0,1,0,0,0,0,0,0,0,1,0,27917,1.662656837E9
1,47,2.127659574,2.127659574,87.52,0.142857143,0,0,0,42,35,0,0,0,0,1,0,0,0,0,0,1,27918,1.662656837E9
0,0,0.0,0.0,79.39,0.0,1,0,0,0,-6,0,1,0,0,0,0,0,0,0,1,0,27919,1.662656837E9
0,0,0.0,0.0,14.45,0.0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,1,0,27920,1.662656837E9
1,45,0.0,0.0,29.72,0.0,0,0,0,0,-13,0,1,0,0,0,0,0,0,1,0,0,27921,1.662656837E9
1,45,2.222222222,0.0,76.94,0.0,0,0,0,0,-20,0,0,0,0,0,1,0,0,0,1,0,27922,1.662656837E9
1,18,0.0,0.0,80.31,0.104166667,0,0,0,48,-196,1,0,0,0,0,0,0,0,1,0,0,27923,1.662656837E9
0,0,0.0,0.0,37.76,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27924,1.662656837E9
1,16,0.0,0.0,50.51,0.0,0,0,0,0,-6,1,0,0,0,0,0,0,0,1,0,0,27925,1.662656837E9
0,0,0.0,0.0,50.45,0.0,0,0,0,0,-4,1,0,0,0,0,0,0,0,0,1,0,27926,1.662656837E9
0,0,0.0,0.0,141.89,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27927,1.662656837E9
1,43,13.95348837,0.0,83.98,0.142857143,1,0,0,21,0,0,0,0,0,0,1,0,0,1,0,0,27928,1.662656837E9
1,16,0.0,0.0,56.45,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27929,1.662656837E9
1,23,95.65217391,26.08695652,56.43,0.189189189,0,0,0,37,-390,0,1,0,0,0,0,0,0,0,0,1,27930,1.662656837E9
1,16,0.0,0.0,49.24,0.0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,27931,1.662656837E9
1,45,0.0,0.0,33.31,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27932,1.662656837E9
1,22,50.0,0.0,118.82,0.136363636,0,0,0,22,0,0,0,0,0,0,0,1,0,0,1,0,27933,1.662656837E9
1,16,0.0,0.0,51.12,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27934,1.662656837E9
0,0,0.0,0.0,62.94,0.0,0,0,0,0,-469,0,0,0,0,0,0,1,0,0,0,1,27935,1.662656837E9
0,41,17.07317073,0.0,158.75,0.027027027,0,0,0,370,-625,0,0,0,0,0,0,1,0,0,1,0,27936,1.662656837E9
1,45,4.444444444,0.0,50.64,0.019762846,1,0,1,506,39,0,1,0,0,0,0,0,0,0,0,1,27937,1.662656837E9
0,0,0.0,0.0,6.44,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27938,1.662656837E9
1,46,10.86956522,0.0,71.34,0.03195739,0,0,0,751,-1,0,1,0,0,0,0,0,0,0,1,0,27939,1.662656837E9
1,43,9.302325581,0.0,60.64,0.0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,1,0,27940,1.662656837E9
1,16,0.0,0.0,50.23,0.0,1,0,0,0,-11,0,0,0,0,0,0,1,0,1,0,0,27941,1.662656837E9
1,45,0.0,0.0,26.02,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27942,1.662656837E9
0,0,0.0,0.0,56.73,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,27943,1.662656837E9
1,38,47.36842105,0.0,71.75,0.071428571,0,0,0,28,0,0,0,0,0,0,1,0,0,0,1,0,27944,1.662656837E9
1,42,11.9047619,4.761904762,62.58,0.142857143,1,0,0,14,0,0,1,0,0,0,0,0,0,1,0,0,27945,1.662656837E9
1,16,0.0,0.0,39.52,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27946,1.662656837E9
0,24,8.333333333,4.166666667,6.15,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27947,1.662656837E9
1,38,5.263157895,2.631578947,41.93,0.117647059,1,0,0,34,39,0,0,0,1,0,0,0,0,0,0,1,27948,1.662656837E9
1,44,75.0,34.09090909,65.78,0.042553191,1,0,0,188,-50,0,0,0,0,0,0,1,0,0,0,1,27949,1.662656837E9
1,32,15.625,9.375,108.81,0.0,0,0,0,0,-1015,0,0,0,0,0,1,0,0,1,0,0,27950,1.662656837E9
1,44,2.272727273,0.0,66.58,0.081081081,1,0,0,37,-51,0,0,0,0,0,0,1,0,0,1,0,27951,1.662656837E9
1,38,50.0,5.263157895,83.3,0.0,1,0,0,0,14,0,0,0,0,1,0,0,0,0,0,1,27952,1.662656837E9
0,0,0.0,0.0,41.15,0.1,0,0,0,20,39,0,0,0,1,0,0,0,0,0,0,1,27953,1.662656837E9
1,45,11.11111111,2.222222222,110.13,0.016728625,0,0,0,538,-260,1,0,0,0,0,0,0,0,1,0,0,27954,1.662656837E9
1,16,0.0,0.0,53.2,0.0,0,0,0,0,-77,0,0,0,0,0,0,1,0,0,1,0,27955,1.662656837E9
0,0,0.0,0.0,128.51,0.043650794,0,0,0,252,0,0,0,0,0,0,0,1,0,0,1,0,27956,1.662656837E9
1,44,2.272727273,0.0,56.43,0.0,0,0,0,0,-37,0,1,0,0,0,0,0,0,1,0,0,27957,1.662656837E9
1,37,59.45945946,5.405405405,56.52,0.0,0,0,0,0,-5,0,0,0,0,0,0,1,0,1,0,0,27958,1.662656837E9
0,0,0.0,0.0,13.09,0.0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,1,0,27959,1.662656837E9
1,43,0.0,0.0,81.22,0.0,1,0,0,0,-40,0,0,0,0,1,0,0,0,1,0,0,27960,1.662656837E9
0,0,0.0,0.0,50.31,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27961,1.662656837E9
1,18,0.0,0.0,47.51,0.013245033,0,0,0,302,0,0,1,0,0,0,0,0,0,0,1,0,27962,1.662656837E9
0,0,0.0,0.0,8.43,0.275862069,0,0,0,29,-21,0,0,0,0,0,0,1,0,0,1,0,27963,1.662656837E9
1,18,0.0,0.0,36.44,0.059701493,0,0,0,67,-17,1,0,0,0,0,0,0,0,1,0,0,27964,1.662656837E9
1,16,0.0,0.0,64.31,0.0,0,0,0,0,-37,1,0,0,0,0,0,0,0,0,1,0,27965,1.662656837E9
1,44,6.818181818,2.272727273,49.65,0.107142857,1,0,0,28,35,0,0,0,0,1,0,0,0,0,1,0,27966,1.662656837E9
0,0,0.0,0.0,73.93,0.008928571,0,0,0,336,0,0,0,0,0,0,1,0,0,0,1,0,27967,1.662656837E9
0,0,0.0,0.0,16.95,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27968,1.662656837E9
0,0,0.0,0.0,50.47,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27969,1.662656837E9
0,0,0.0,0.0,50.89,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27970,1.662656837E9
1,46,2.173913043,2.173913043,27.08,0.0,1,0,0,0,-37,0,0,0,0,0,1,0,0,0,1,0,27971,1.662656837E9
1,40,62.5,2.5,72.01,0.002406739,1,0,0,831,-1,0,0,0,0,0,0,1,0,1,0,0,27972,1.662656837E9
1,47,4.255319149,2.127659574,125.15,0.044280443,0,0,0,271,-71,0,0,0,0,0,1,0,0,0,1,0,27973,1.662656837E9
0,0,0.0,0.0,8.86,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27974,1.662656837E9
1,44,13.63636364,6.818181818,51.05,0.0,0,0,0,0,-1232,0,0,0,0,0,1,0,0,1,0,0,27975,1.662656837E9
0,0,0.0,0.0,115.51,0.090909091,0,0,0,77,-87,0,0,0,0,0,1,0,0,0,1,0,27976,1.662656837E9
1,16,0.0,0.0,12.28,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,27977,1.662656837E9
0,0,0.0,0.0,51.08,0.0,0,0,0,0,-418,0,0,0,0,0,1,0,0,0,1,0,27978,1.662656837E9
0,6,83.33333333,50.0,39.13,0.008741259,1,0,0,572,-1,1,0,0,0,0,0,0,0,1,0,0,27979,1.662656837E9
1,45,15.55555556,0.0,51.53,0.0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,1,0,27980,1.662656837E9
1,46,6.52173913,4.347826087,94.74,0.0,1,0,0,0,-214,0,0,1,0,0,0,0,0,0,0,1,27981,1.662656837E9
1,44,6.818181818,4.545454545,41.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27982,1.662656837E9
0,0,0.0,0.0,46.24,0.133333333,0,0,0,15,-2,0,0,0,0,0,1,0,0,1,0,0,27983,1.662656837E9
0,0,0.0,0.0,116.49,0.051369863,1,0,0,292,-2,1,0,0,0,0,0,0,0,0,1,0,27984,1.662656837E9
0,2,50.0,0.0,74.8,0.002915452,0,0,0,686,0,0,0,0,0,1,0,0,0,0,1,0,27985,1.662656837E9
0,0,0.0,0.0,54.45,0.25,0,0,0,8,-8,0,0,0,0,0,0,1,0,1,0,0,27986,1.662656837E9
0,0,0.0,0.0,87.93,0.0,1,0,0,0,-5,0,0,0,0,1,0,0,0,1,0,0,27987,1.662656837E9
0,0,0.0,0.0,62.35,0.0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,0,0,27988,1.662656837E9
0,13,84.61538462,7.692307692,46.44,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27989,1.662656837E9
1,16,0.0,0.0,100.3,0.0,0,0,0,0,-247,0,0,0,0,0,0,1,0,0,1,0,27990,1.662656837E9
1,45,4.444444444,0.0,38.15,0.08,0,0,0,25,0,0,0,0,0,0,1,0,0,0,1,0,27991,1.662656837E9
1,40,25.0,7.5,96.26,0.017162471,0,0,0,874,-3,0,0,0,0,1,0,0,0,0,0,1,27992,1.662656837E9
0,0,0.0,0.0,55.23,0.0,0,0,0,0,-31,0,0,0,0,0,1,0,0,0,0,1,27993,1.662656837E9
0,2,50.0,0.0,101.17,0.004975124,0,0,0,804,0,0,0,0,0,0,0,1,0,0,1,0,27994,1.662656837E9
0,0,0.0,0.0,61.08,0.0,0,0,0,0,-3,0,0,0,0,0,0,1,0,1,0,0,27995,1.662656837E9
0,0,0.0,0.0,53.88,0.03968254,0,0,0,126,-3,1,0,0,0,0,0,0,0,1,0,0,27996,1.662656837E9
0,11,27.27272727,0.0,114.01,0.1,0,0,0,70,-60,0,1,0,0,0,0,0,0,1,0,0,27997,1.662656837E9
1,43,23.25581395,0.0,51.53,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,27998,1.662656837E9
1,46,34.7826087,6.52173913,106.39,0.0,1,0,0,0,-216,0,0,0,0,0,0,1,0,0,0,1,27999,1.662656837E9
0,9,11.11111111,0.0,69.09,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,28000,1.662656837E9
0,15,6.666666667,0.0,61.94,0.080213904,0,0,0,187,-3,0,1,0,0,0,0,0,0,1,0,0,28001,1.662656837E9
0,0,0.0,0.0,47.23,0.0,0,0,0,0,-6,0,1,0,0,0,0,0,0,0,1,0,28002,1.662656837E9
1,41,46.34146341,12.19512195,59.66,0.0,0,0,0,0,-411,0,0,0,0,0,0,1,0,0,0,1,28003,1.662656837E9
1,16,0.0,0.0,40.92,0.0,0,0,0,0,-56,0,0,0,0,1,0,0,0,0,1,0,28004,1.662656837E9
1,42,28.57142857,2.380952381,57.5,0.0,0,0,0,0,-121,0,0,0,0,0,1,0,0,0,1,0,28005,1.662656837E9
0,0,0.0,0.0,31.02,0.063492063,1,0,0,63,-377,0,0,0,0,0,1,0,1,0,0,0,28006,1.662656837E9
1,39,7.692307692,0.0,40.0,0.0,0,0,0,0,-397,1,0,0,0,0,0,0,0,0,0,1,28007,1.662656837E9
0,0,0.0,0.0,50.55,0.0,0,0,0,0,-2,1,0,0,0,0,0,0,0,1,0,0,28008,1.662656837E9
1,42,23.80952381,0.0,3.43,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28009,1.662656837E9
1,45,0.0,0.0,50.36,0.0,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,0,28010,1.662656837E9
1,32,90.625,0.0,69.0,0.054054054,1,0,0,222,-420,0,0,0,0,0,0,1,0,0,1,0,28011,1.662656837E9
0,30,3.333333333,0.0,82.45,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,28012,1.662656837E9
1,38,50.0,5.263157895,48.6,0.111111111,0,0,0,36,-11,1,0,0,0,0,0,0,0,1,0,0,28013,1.662656837E9
0,0,0.0,0.0,62.37,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,28014,1.662656837E9
1,36,0.0,0.0,32.49,0.0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,1,28015,1.662656837E9
0,0,0.0,0.0,36.02,0.0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,1,28016,1.662656837E9
1,36,0.0,0.0,57.34,0.0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,28017,1.662656837E9
1,46,4.347826087,0.0,43.61,0.06741573,0,0,0,89,35,0,0,0,0,0,1,0,0,0,0,1,28018,1.662656837E9
1,16,0.0,0.0,50.22,0.0,0,0,0,0,-184,0,0,0,0,0,1,0,0,0,1,0,28019,1.662656837E9
0,0,0.0,0.0,54.33,0.041666667,1,0,0,48,-201,0,1,0,0,0,0,0,0,1,0,0,28020,1.662656837E9
1,29,96.55172414,0.0,135.64,0.0,0,0,0,0,-78,0,0,1,0,0,0,0,0,0,0,1,28021,1.662656837E9
1,45,0.0,0.0,61.5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28022,1.662656837E9
0,0,0.0,0.0,36.59,0.041666667,0,0,0,48,14,0,0,0,0,1,0,0,0,0,0,1,28023,1.662656837E9
1,45,2.222222222,0.0,53.25,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,28024,1.662656837E9
0,0,0.0,0.0,61.6,0.002688172,1,0,0,744,0,0,0,0,0,1,0,0,0,0,1,0,28025,1.662656837E9
1,51,11.76470588,5.882352941,46.58,0.005339436,0,0,0,1311,-97,1,0,0,0,0,0,0,0,0,1,0,28026,1.662656837E9
1,46,6.52173913,0.0,59.77,0.181818182,0,0,0,22,-105,0,0,0,0,0,0,1,0,1,0,0,28027,1.662656837E9
1,38,0.0,0.0,75.15,0.182926829,0,0,0,82,0,0,0,0,1,0,0,0,0,0,0,1,28028,1.662656837E9
1,53,7.547169811,3.773584906,62.48,0.013136289,0,0,0,609,-1,0,0,0,0,0,1,0,0,1,0,0,28029,1.662656837E9
1,44,4.545454545,0.0,36.13,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28030,1.662656837E9
1,16,0.0,0.0,57.48,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28031,1.662656837E9
0,0,0.0,0.0,92.62,0.029535865,0,0,0,237,-9,0,0,0,0,0,1,0,0,0,1,0,28032,1.662656837E9
0,0,0.0,0.0,62.56,0.01038961,0,0,0,385,-6,0,0,0,0,0,0,1,0,0,1,0,28033,1.662656837E9
1,42,19.04761905,2.380952381,67.53,0.045454545,1,0,0,44,-78,0,0,0,0,0,0,1,0,1,0,0,28034,1.662656837E9
0,0,0.0,0.0,50.49,0.0,0,0,0,0,-13,0,0,0,0,1,0,0,0,0,1,0,28035,1.662656837E9
0,6,16.66666667,0.0,52.97,0.0,0,0,0,0,-142,0,1,0,0,0,0,0,0,1,0,0,28036,1.662656837E9
0,12,16.66666667,0.0,50.27,0.0,0,0,0,0,-66,1,0,0,0,0,0,0,0,1,0,0,28037,1.662656837E9
1,46,2.173913043,0.0,50.29,0.0,0,0,0,0,-41,0,0,0,0,0,0,1,0,1,0,0,28038,1.662656837E9
0,0,0.0,0.0,78.79,0.022675737,0,0,0,441,-1,0,0,0,0,0,1,0,0,1,0,0,28039,1.662656837E9
1,16,0.0,0.0,75.79,0.0,0,0,0,0,-173,0,1,0,0,0,0,0,0,1,0,0,28040,1.662656837E9
1,41,19.51219512,9.756097561,148.06,0.166666667,1,1,0,24,-975,0,0,0,0,0,1,0,0,1,0,0,28041,1.662656837E9
0,0,0.0,0.0,61.5,0.0,0,0,0,0,-5,0,0,0,0,0,0,1,0,0,1,0,28042,1.662656837E9
0,0,0.0,0.0,49.62,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28043,1.662656837E9
1,41,2.43902439,0.0,55.37,0.0,0,0,0,0,-112,0,1,0,0,0,0,0,0,0,1,0,28044,1.662656837E9
1,45,11.11111111,0.0,51.84,0.0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,28045,1.662656837E9
0,0,0.0,0.0,30.23,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28046,1.662656837E9
1,45,2.222222222,0.0,49.95,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28047,1.662656837E9
0,0,0.0,0.0,52.39,0.025423729,0,0,0,118,-30,0,0,0,0,0,1,0,0,0,1,0,28048,1.662656837E9
0,0,0.0,0.0,40.51,0.35,0,0,0,20,-172,0,0,0,0,1,0,0,0,0,1,0,28049,1.662656837E9
1,44,11.36363636,2.272727273,20.73,0.020746888,1,0,0,241,-97,0,1,0,0,0,0,0,0,0,1,0,28050,1.662656837E9
0,0,0.0,0.0,39.32,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,28051,1.662656837E9
1,36,0.0,0.0,51.29,0.0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,1,0,28052,1.662656837E9
0,0,0.0,0.0,6.7,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28053,1.662656837E9
1,43,13.95348837,0.0,79.41,0.0,1,0,0,0,-16,0,1,0,0,0,0,0,0,0,1,0,28054,1.662656837E9
1,48,0.0,0.0,101.19,0.059701493,0,0,0,67,-14,0,0,0,0,0,0,1,0,0,1,0,28055,1.662656837E9
0,0,0.0,0.0,103.13,0.230769231,0,0,0,13,0,0,0,0,0,0,0,1,0,0,1,0,28056,1.662656837E9
1,45,0.0,0.0,50.64,0.063829787,1,0,0,47,-17,0,1,0,0,0,0,0,0,0,0,1,28057,1.662656837E9
